Airline,Airline_ID,Source_airport,Source_airport_ID,Dest_airport,Dest_airport_ID,Codeshare,Stops,Equipment
6E,2850,DEL,3093,PNQ,3017,,0,320
6E,2850,DEL,3093,RPR,3020,,0,320
6E,2850,DEL,3093,SXR,3112,,0,320
6E,2850,DEL,3093,VNS,3084,,0,320
6E,2850,DXB,2188,BOM,2997,,0,320
6E,2850,DXB,2188,COK,3136,,0,320
6E,2850,DXB,2188,DEL,3093,,0,320
6E,2850,DXB,2188,HYD,\N,,0,320
6E,2850,DXB,2188,MAA,3144,,0,320
6E,2850,DXB,2188,TRV,3153,,0,320
6E,2850,GAU,6173,DEL,3093,,0,320
6E,2850,GOI,3007,DEL,3093,,0,320
6E,2850,HYD,\N,DEL,3093,,0,320
6E,2850,HYD,\N,DXB,2188,,0,320
6E,2850,IDR,3008,DEL,3093,,0,320
6E,2850,IXB,3040,DEL,3093,,0,320
6E,2850,IXJ,3100,DEL,3093,,0,320
6E,2850,IXR,3063,DEL,3093,,0,320
6E,2850,KTM,3125,DEL,3093,,0,320
6E,2850,LKO,3105,DEL,3093,,0,320
6E,2850,MAA,3144,DEL,3093,,0,320
6E,2850,MAA,3144,DXB,2188,,0,320
6E,2850,NAG,3015,DEL,3093,,0,320
6E,2850,PAT,3061,DEL,3093,,0,320
6E,2850,PNQ,3017,DEL,3093,,0,320
6E,2850,RPR,3020,DEL,3093,,0,320
6E,2850,SXR,3112,DEL,3093,,0,320
6E,2850,TRV,3153,DXB,2188,,0,320
6E,2850,VNS,3084,DEL,3093,,0,320
6R,1340,DME,4029,KRR,2960,,0,738 73G
6R,1340,DME,4029,LED,2948,,0,738
6R,1340,DME,4029,MJZ,2925,,0,738
6R,1340,DME,4029,PYJ,6092,,0,TU5
6R,1340,KRR,2960,DME,4029,,0,738 73G
6R,1340,LED,2948,DME,4029,,0,738
6R,1340,MJZ,2925,DME,4029,,0,738
6R,1340,PYJ,6092,DME,4029,,0,TU5
6W,4805,DME,4029,RTW,4363,,0,YK2 E90
6W,4805,RTW,4363,DME,4029,,0,E90 YK2
7C,2994,CJJ,6008,CJU,2370,,0,737
7C,2994,CJU,2370,CJJ,6008,,0,737
7C,2994,CJU,2370,GMP,2378,,0,737
7C,2994,CJU,2370,PUS,2372,,0,737
7C,2994,GMP,2378,CJU,2370,,0,737 738
7C,2994,GMP,2378,KIX,3992,,0,737
7C,2994,GMP,2378,NGO,3942,,0,737
7C,2994,KIX,3992,GMP,2378,,0,737
7C,2994,NGO,3942,GMP,2378,,0,737
7C,2994,PUS,2372,CJU,2370,,0,737
7G,4388,FUK,2305,HND,2359,,0,320
7G,4388,HND,2359,FUK,2305,,0,320
7G,4388,HND,2359,KIX,3992,,0,320
7G,4388,HND,2359,KKJ,2311,,0,320
7G,4388,KIX,3992,HND,2359,,0,320
7G,4388,KKJ,2311,HND,2359,,0,320
7I,18944,AUA,2895,MIA,3576,,0,M83
7I,18944,CLT,3876,CUR,2897,,0,M83
7I,18944,CUR,2897,CLT,3876,,0,M83
7I,18944,CUR,2897,MIA,3576,,0,M83
7I,18944,MIA,3576,AUA,2895,,0,M83
7I,18944,MIA,3576,CUR,2897,,0,M83
7J,9531,DEL,3093,DYU,2979,,0,735
7J,9531,DME,4029,DYU,2979,,0,752
7J,9531,DME,4029,LBD,6147,,0,735
7J,9531,DYU,2979,DEL,3093,,0,735
7J,9531,DYU,2979,DME,4029,,0,752
7J,9531,DYU,2979,IST,1701,,0,735
7J,9531,IST,1701,DYU,2979,,0,735
7J,9531,LBD,6147,DME,4029,,0,733
7M,16615,CUN,1852,CZM,1800,,0,D28 CNA
7M,16615,CUN,1852,MID,1819,,0,D28
7M,16615,CZM,1800,CUN,1852,,0,CNA D28
7M,16615,MID,1819,CUN,1852,,0,D28
7R,1469,AKX,2920,DME,4029,,0,CR2
7R,1469,CSY,6162,DME,4029,,0,CR2
7R,1469,DME,4029,AKX,2920,,0,CR2
7R,1469,DME,4029,CSY,6162,,0,CR2
7R,1469,DME,4029,EGO,6156,,0,CR2
7R,1469,DME,4029,ESL,6125,,0,CR2
7R,1469,DME,4029,GRV,6122,,0,CR2
7R,1469,DME,4029,IJK,6141,,0,CR2
7R,1469,DME,4029,MCX,2961,,0,CR2
7R,1469,DME,4029,PES,6114,,0,CR2
7R,1469,DME,4029,PEZ,6165,,0,CR2
7R,1469,DME,4029,SKX,6166,,0,CR2
7R,1469,DME,4029,ULV,7003,,0,CR2
7R,1469,DME,4029,VKT,6159,,0,CR2
7R,1469,DME,4029,VOZ,2987,,0,CR2
7R,1469,EGO,6156,DME,4029,,0,CR2
7R,1469,ESL,6125,DME,4029,,0,CR2
7R,1469,GRV,6122,DME,4029,,0,CR2
7R,1469,IJK,6141,DME,4029,,0,CR2
7R,1469,MCX,2961,DME,4029,,0,CR2
7R,1469,MRV,2962,SAW,4317,,0,CR2
7R,1469,PES,6114,DME,4029,,0,CR2
7R,1469,PEZ,6165,DME,4029,,0,CR2
7R,1469,SAW,4317,MRV,2962,,0,CR2
7R,1469,SKX,6166,DME,4029,,0,CR2
7R,1469,ULV,7003,DME,4029,,0,CR2
7R,1469,VKT,6159,DME,4029,,0,CR2
7R,1469,VOZ,2987,DME,4029,,0,CR2
8B,17408,BKK,3885,CKG,3393,,0,763
8B,17408,CKG,3393,BKK,3885,,0,763
8B,17408,CKG,3393,HKT,3179,,0,763
8B,17408,HKT,3179,CKG,3393,,0,763
8I,3534,AUA,2895,MIA,3576,,0,M82
8I,3534,MIA,3576,AUA,2895,,0,M82
8L,2942,BAV,6346,XIY,3379,,0,738
8L,2942,CGO,3375,KMG,3382,,0,320 738 737
8L,2942,CKG,3393,KMG,3382,,0,738
8L,2942,CKG,3393,LJG,4033,,0,321
8L,2942,CKG,3393,XUZ,4149,,0,738
8L,2942,CSX,3371,FOC,3385,,0,738
8L,2942,CSX,3371,KMG,3382,,0,738
8L,2942,CSX,3371,LJG,4033,,0,321 319
8L,2942,CSX,3371,NKG,3388,,0,321
8L,2942,CTU,3395,JZH,4301,,0,737
8L,2942,CTU,3395,KMG,3382,,0,321 737
8L,2942,CTU,3395,TCZ,7862,,0,737
8L,2942,CTU,3395,TSN,3368,,0,737
8L,2942,DIG,6375,KMG,3382,,0,737
8L,2942,DLU,4054,KMG,3382,,0,737
8L,2942,FOC,3385,CSX,3371,,0,738
8L,2942,HAK,4120,KMG,3382,,0,738
8L,2942,HFE,3389,KMG,3382,,0,738
8L,2942,HFE,3389,PVG,3406,,0,319
8L,2942,HGH,3386,KMG,3382,,0,737
8L,2942,HGH,3386,KOW,6379,,0,321
8L,2942,JHG,3381,KMG,3382,,0,737
8L,2942,JZH,4301,CTU,3395,,0,737
8L,2942,KMG,3382,CGO,3375,,0,320 738 737
8L,2942,KMG,3382,CKG,3393,,0,738
8L,2942,KMG,3382,CSX,3371,,0,738
8L,2942,KMG,3382,CTU,3395,,0,321 737
8L,2942,KMG,3382,DIG,6375,,0,737
8L,2942,KMG,3382,DLU,4054,,0,737
8L,2942,KMG,3382,HAK,4120,,0,738
8L,2942,KMG,3382,HFE,3389,,0,738
8L,2942,KMG,3382,HGH,3386,,0,737
8L,2942,KMG,3382,JHG,3381,,0,737
8L,2942,KMG,3382,KOW,6379,,0,321
8L,2942,KMG,3382,KWE,3394,,0,737 321
8L,2942,KMG,3382,KWL,3372,,0,738
8L,2942,KMG,3382,LHW,3378,,0,737
8L,2942,KMG,3382,LJG,4033,,0,319 321
8L,2942,KMG,3382,LUM,6376,,0,737
8L,2942,KMG,3382,NNG,3373,,0,738
8L,2942,KMG,3382,PEK,3364,,0,738 737 321
8L,2942,KMG,3382,PVG,3406,,0,738
8L,2942,KMG,3382,SYM,6377,,0,737
8L,2942,KMG,3382,SYX,4030,,0,321 737
8L,2942,KMG,3382,TCZ,7862,,0,737
8L,2942,KMG,3382,TNA,4108,,0,738
8L,2942,KMG,3382,TYN,3369,,0,321
8L,2942,KMG,3382,WUH,3376,,0,738 737 321
8L,2942,KMG,3382,XIY,3379,,0,738
8L,2942,KMG,3382,XNN,6366,,0,738
8L,2942,KMG,3382,YIC,9107,,0,738
8L,2942,KMG,3382,YIH,6361,,0,738
8L,2942,KOW,6379,HGH,3386,,0,321
8L,2942,KOW,6379,KMG,3382,,0,321
8L,2942,KWE,3394,KMG,3382,,0,737 321
8L,2942,KWL,3372,KMG,3382,,0,738
8L,2942,LHW,3378,KMG,3382,,0,737
8L,2942,LJG,4033,CKG,3393,,0,321
8L,2942,LJG,4033,CSX,3371,,0,321 319
8L,2942,LJG,4033,KMG,3382,,0,321 319
8L,2942,LJG,4033,SZX,3374,,0,321
8L,2942,LJG,4033,XIY,3379,,0,321
8L,2942,LUM,6376,KMG,3382,,0,737
8L,2942,LUM,6376,PEK,3364,,0,737
8L,2942,NKG,3388,CSX,3371,,0,321
8L,2942,NNG,3373,KMG,3382,,0,738
8L,2942,PEK,3364,KMG,3382,,0,738 737
8L,2942,PEK,3364,LUM,6376,,0,737
8L,2942,PVG,3406,HFE,3389,,0,319
8L,2942,PVG,3406,KMG,3382,,0,738
8L,2942,SHA,3391,YIC,9107,,0,738
8L,2942,SYM,6377,KMG,3382,,0,737
8L,2942,SYX,4030,KMG,3382,,0,738 737
8L,2942,SZX,3374,LJG,4033,,0,321
8L,2942,TCZ,7862,CTU,3395,,0,737
8L,2942,TCZ,7862,KMG,3382,,0,737
8L,2942,TNA,4108,KMG,3382,,0,738
8L,2942,TSN,3368,CTU,3395,,0,737
8L,2942,TYN,3369,KMG,3382,,0,321
8L,2942,WUH,3376,KMG,3382,,0,738 737 320
8L,2942,XIY,3379,BAV,6346,,0,738
8L,2942,XIY,3379,KMG,3382,,0,738
8L,2942,XIY,3379,LJG,4033,,0,321
8L,2942,XNN,6366,KMG,3382,,0,738
8L,2942,XUZ,4149,CKG,3393,,0,738
8L,2942,YIC,9107,KMG,3382,,0,738
8L,2942,YIC,9107,SHA,3391,,0,738
8L,2942,YIH,6361,KMG,3382,,0,738
8M,3432,CAN,3370,RGN,3239,,0,320
8M,3432,RGN,3239,CAN,3370,,0,320
8Q,3788,ADA,1685,IST,1701,,0,320
8Q,3788,ADB,1706,IST,1701,,0,320
8Q,3788,AYT,1688,IST,1701,,0,320
8Q,3788,AYT,1688,KZN,2990,,0,321
8Q,3788,AYT,1688,SVO,2985,,0,321
8Q,3788,BJV,4315,IST,1701,,0,320
8Q,3788,CDG,1382,IST,1701,,0,320
8Q,3788,DIY,1722,IST,1701,,0,320
8Q,3788,DLM,1715,IST,1701,,0,320
8Q,3788,ECN,5780,IST,1701,,0,320
8Q,3788,ERZ,1724,IST,1701,,0,320
8Q,3788,EZS,1721,IST,1701,,0,320
8Q,3788,GNY,9044,IST,1701,,0,320
8Q,3788,GZP,8266,IST,1701,,0,320
8Q,3788,GZT,1689,IST,1701,,0,320
8Q,3788,IST,1701,ADA,1685,,0,320
8Q,3788,IST,1701,ADB,1706,,0,320
8Q,3788,IST,1701,AYT,1688,,0,320
8Q,3788,IST,1701,BJV,4315,,0,320
8Q,3788,IST,1701,CDG,1382,,0,320
8Q,3788,IST,1701,DIY,1722,,0,320
8Q,3788,IST,1701,DLM,1715,,0,320
8Q,3788,IST,1701,ECN,5780,,0,320
8Q,3788,IST,1701,ERZ,1724,,0,320
8Q,3788,IST,1701,EZS,1721,,0,320
8Q,3788,IST,1701,GNY,9044,,0,320
8Q,3788,IST,1701,GZP,8266,,0,320
8Q,3788,IST,1701,GZT,1689,,0,320
8Q,3788,IST,1701,MLX,1692,,0,320
8Q,3788,IST,1701,ODS,2947,,0,320
8Q,3788,IST,1701,TZX,1726,,0,320
8Q,3788,KZN,2990,AYT,1688,,0,321
8Q,3788,MLX,1692,IST,1701,,0,320
8Q,3788,ODS,2947,IST,1701,,0,320
8Q,3788,SVO,2985,AYT,1688,,0,321
8Q,3788,TZX,1726,IST,1701,,0,320
8U,32,BEN,1154,IST,1701,,0,320
8U,32,DXB,2188,TIP,1157,,0,332
8U,32,IST,1701,BEN,1154,,0,320
8U,32,IST,1701,MRA,5804,,0,320
8U,32,IST,1701,TIP,1157,,0,332 319
8U,32,MRA,5804,IST,1701,,0,320
8U,32,TIP,1157,IST,1701,,0,332 319
9C,15999,BKI,3269,PVG,3406,,0,320
9C,15999,BKK,3885,PVG,3406,,0,320
9C,15999,CAN,3370,SHA,3391,,0,320
9C,15999,CAN,3370,SJW,6347,,0,320
9C,15999,CGD,6352,KMG,3382,,0,320
9C,15999,CGD,6352,SHA,3391,,0,320
9C,15999,CGQ,4380,PVG,3406,,0,320
9C,15999,CJU,2370,PVG,3406,,0,320
9C,15999,CKG,3393,LYA,4148,,0,320
9C,15999,CKG,3393,PVG,3406,,0,320
9C,15999,CKG,3393,SHA,3391,,0,320
9C,15999,CKG,3393,SJW,6347,,0,320
9C,15999,CNX,3931,PVG,3406,,0,320
9C,15999,CSX,3371,SHA,3391,,0,320
9C,15999,CTU,3395,SHA,3391,,0,320
9C,15999,CTU,3395,SJW,6347,,0,320
9C,15999,DLC,3404,HGH,3386,,0,320
9C,15999,DLC,3404,PVG,3406,,0,320
9C,15999,DYG,6353,PVG,3406,,0,320
9C,15999,HGH,3386,DLC,3404,,0,320
9C,15999,HGH,3386,KWL,3372,,0,320
9C,15999,HGH,3386,SHE,4144,,0,320
9C,15999,HGH,3386,SJW,6347,,0,320
9C,15999,HGH,3386,SYX,4030,,0,320
9C,15999,HGH,3386,SZX,3374,,0,320
9C,15999,HIA,7898,SZX,3374,,0,320
9C,15999,HKG,3077,PVG,3406,,0,320
9C,15999,HKT,3179,PVG,3406,,0,320
9C,15999,HRB,3400,PVG,3406,,0,320
9C,15999,HSG,5996,PVG,3406,,0,320
9C,15999,IBR,2281,PVG,3406,,0,320
9C,15999,JIQ,8781,KMG,3382,,0,320
9C,15999,JIQ,8781,SHA,3391,,0,320
9C,15999,JJN,6386,SHA,3391,,0,320
9C,15999,KHH,2264,PVG,3406,,0,320
9C,15999,KIX,3992,PVG,3406,,0,320
9C,15999,KMG,3382,CGD,6352,,0,320
9C,15999,KMG,3382,JIQ,8781,,0,320
9C,15999,KMG,3382,MIG,6400,,0,320
9C,15999,KMG,3382,PVG,3406,,0,320
9C,15999,KMG,3382,SHA,3391,,0,320
9C,15999,KMG,3382,SJW,6347,,0,320
9C,15999,KMG,3382,ZYI,9846,,0,320
9C,15999,KWE,3394,SHA,3391,,0,320
9C,15999,KWL,3372,HGH,3386,,0,320
9C,15999,KWL,3372,PVG,3406,,0,320
9C,15999,LHW,3378,PVG,3406,,0,320
9C,15999,LYA,4148,CKG,3393,,0,320
9C,15999,MFM,3121,PVG,3406,,0,320
9C,15999,MIG,6400,KMG,3382,,0,320
9C,15999,MIG,6400,SHA,3391,,0,320
9C,15999,NNG,3373,SHA,3391,,0,320
9C,15999,PVG,3406,BKI,3269,,0,320
9C,15999,PVG,3406,BKK,3885,,0,320
9C,15999,PVG,3406,CGQ,4380,,0,320
9C,15999,PVG,3406,CJU,2370,,0,320
9C,15999,PVG,3406,CKG,3393,,0,320
9C,15999,PVG,3406,CNX,3931,,0,320
9C,15999,PVG,3406,DLC,3404,,0,320
9C,15999,PVG,3406,DYG,6353,,0,320
9C,15999,PVG,3406,HKG,3077,,0,320
9C,15999,PVG,3406,HKT,3179,,0,320
9C,15999,PVG,3406,HRB,3400,,0,320
9C,15999,PVG,3406,IBR,2281,,0,320
9C,15999,PVG,3406,KHH,2264,,0,320
9C,15999,PVG,3406,KIX,3992,,0,320
9C,15999,PVG,3406,KWL,3372,,0,320
9C,15999,PVG,3406,MFM,3121,,0,320
9C,15999,PVG,3406,NNG,3373,,0,320
9C,15999,PVG,3406,REP,3035,,0,320
9C,15999,PVG,3406,SHE,4144,,0,320
9C,15999,PVG,3406,SIN,3316,,0,320
9C,15999,PVG,3406,SYX,4030,,0,320
9C,15999,PVG,3406,TAK,2337,,0,320
9C,15999,PVG,3406,TAO,3390,,0,320
9C,15999,PVG,3406,TPE,2276,,0,320
9C,15999,PVG,3406,XMN,3383,,0,320
9C,15999,PVG,3406,ZHA,6357,,0,320
9C,15999,REP,3035,PVG,3406,,0,320
9C,15999,SHA,3391,CAN,3370,,0,320
9C,15999,SHA,3391,CGD,6352,,0,320
9C,15999,SHA,3391,CKG,3393,,0,320
9C,15999,SHA,3391,CSX,3371,,0,320
9C,15999,SHA,3391,CTU,3395,,0,320
9C,15999,SHA,3391,JIQ,8781,,0,320
9C,15999,SHA,3391,JJN,6386,,0,320
9C,15999,SHA,3391,KMG,3382,,0,320
9C,15999,SHA,3391,KWE,3394,,0,320
9C,15999,SHA,3391,LHW,3378,,0,320
9C,15999,SHA,3391,SJW,6347,,0,320
9C,15999,SHA,3391,SWA,4302,,0,320
9C,15999,SHA,3391,SYX,4030,,0,320
9C,15999,SHA,3391,SZX,3374,,0,320
9C,15999,SHA,3391,TAO,3390,,0,320
9C,15999,SHA,3391,URC,3399,,0,320
9C,15999,SHA,3391,XIY,3379,,0,320
9C,15999,SHA,3391,XMN,3383,,0,320
9C,15999,SHA,3391,ZUH,6355,,0,320
9C,15999,SHA,3391,ZYI,9846,,0,320
9C,15999,SHE,4144,HGH,3386,,0,320
9C,15999,SHE,4144,PVG,3406,,0,320
9C,15999,SHE,4144,SZX,3374,,0,320
9C,15999,SHE,4144,XIY,3379,,0,320
9C,15999,SIN,3316,PVG,3406,,0,320
9C,15999,SJW,6347,CAN,3370,,0,320
9C,15999,SJW,6347,CKG,3393,,0,320
9C,15999,SJW,6347,CTU,3395,,0,320
9C,15999,SJW,6347,HGH,3386,,0,320
9C,15999,SJW,6347,KMG,3382,,0,320
9C,15999,SJW,6347,SHA,3391,,0,320
9C,15999,SJW,6347,SZX,3374,,0,320
9C,15999,SWA,4302,SHA,3391,,0,320
9C,15999,SYX,4030,HGH,3386,,0,320
9C,15999,SYX,4030,PVG,3406,,0,320
9C,15999,SYX,4030,SHA,3391,,0,320
9C,15999,SZX,3374,HGH,3386,,0,320
9C,15999,SZX,3374,HIA,7898,,0,320
9C,15999,SZX,3374,SHA,3391,,0,320
9C,15999,SZX,3374,SHE,4144,,0,320
9C,15999,SZX,3374,SJW,6347,,0,320
9C,15999,TAK,2337,PVG,3406,,0,320
9C,15999,TAO,3390,SHA,3391,,0,320
9C,15999,TPE,2276,PVG,3406,,0,320
9C,15999,URC,3399,SHA,3391,,0,320
9C,15999,URC,3399,XIY,3379,,0,320
9C,15999,XIY,3379,SHA,3391,,0,320
9C,15999,XIY,3379,SHE,4144,,0,320
9C,15999,XIY,3379,URC,3399,,0,320
9C,15999,XMN,3383,PVG,3406,,0,320
9C,15999,XMN,3383,SHA,3391,,0,320
9C,15999,ZHA,6357,PVG,3406,,0,320
9C,15999,ZUH,6355,PVG,3406,,0,320
9C,15999,ZUH,6355,SHA,3391,,0,320
9C,15999,ZYI,9846,KMG,3382,,0,320
9C,15999,ZYI,9846,SHA,3391,,0,320
9E,3976,ATL,3682,AZO,4039,,0,CRJ
9E,3976,ATL,3682,CHA,3578,,0,CRJ
9E,3976,ATL,3682,CID,4043,,0,CRJ
9E,3976,ATL,3682,CRW,4285,,0,CRJ
9E,3976,ATL,3682,CVG,3488,,0,CR9 
9E,3976,ATL,3682,EVV,4018,,0,CRJ
9E,3976,ATL,3682,FWA,4041,,0,CRJ
9E,3976,ATL,3682,GSO,4008,,0,CR9
9E,3976,ATL,3682,GSP,4034,,0,CRJ
9E,3976,ATL,3682,LAN,3544,,0,CRJ
9E,3976,ATL,3682,LEX,4017,,0,CRJ
9E,3976,ATL,3682,MBS,4128,,0,CRJ
9E,3976,ATL,3682,MSP,3858,,0,
9E,3976,ATL,3682,ROA,4016,,0,CRJ
9E,3976,ATL,3682,SYR,3745,,0,CR9
9E,3976,ATL,3682,TYS,3676,,0,CRJ CR9
9E,3976,ATL,3682,XNA,4356,,0,CRJ
9E,3976,AZO,4039,ATL,3682,,0,CRJ
9E,3976,CHA,3578,ATL,3682,,0,CRJ
9E,3976,CRW,4285,ATL,3682,,0,CRJ
9E,3976,CVG,3488,ATL,3682,,0,CR9 
9E,3976,DTW,3645,MSY,3861,,0,CR9
9E,3976,EVV,4018,ATL,3682,,0,CRJ
9E,3976,FWA,4041,ATL,3682,,0,CRJ
9E,3976,GSO,4008,ATL,3682,,0,CR9
9E,3976,GSP,4034,ATL,3682,,0,CRJ
9E,3976,JFK,3797,MSY,3861,,0,CR9
9E,3976,LAN,3544,ATL,3682,,0,CRJ
9E,3976,LEX,4017,ATL,3682,,0,CRJ
9E,3976,MBS,4128,ATL,3682,,0,CRJ
9E,3976,MDT,3542,ATL,3682,,0,CRJ
9E,3976,MSP,3858,ATL,3682,,0,
9E,3976,MSP,3858,MSY,3861,,0,CR9
9E,3976,MSY,3861,DTW,3645,,0,CR9
9E,3976,MSY,3861,JFK,3797,,0,CR9
9E,3976,MSY,3861,MSP,3858,,0,CR9
9E,3976,ROA,4016,ATL,3682,,0,CRJ
9E,3976,SYR,3745,ATL,3682,,0,CR9
9E,3976,TYS,3676,ATL,3682,,0,CRJ CR9 
9E,3976,XNA,4356,ATL,3682,,0,CRJ
9K,1629,ACK,3517,BOS,3448,,0,CNA
9K,1629,ALB,3864,BOS,3448,,0,CNA
9K,1629,AUG,3701,BOS,3448,,0,CNA
9K,1629,BHB,4025,BOS,3448,,0,CNA
9K,1629,BOS,3448,ACK,3517,,0,CNA
9K,1629,BOS,3448,ALB,3864,,0,CNA
9K,1629,BOS,3448,AUG,3701,,0,CNA
9K,1629,BOS,3448,BHB,4025,,0,CNA
9K,1629,BOS,3448,HYA,4278,,0,CNA
9K,1629,BOS,3448,LEB,5749,,0,CNA
9K,1629,BOS,3448,MVY,4265,,0,CNA
9K,1629,BOS,3448,PVC,6456,,0,CNA
9K,1629,BOS,3448,RKD,4026,,0,CNA
9K,1629,BOS,3448,RUT,5767,,0,CNA
9K,1629,BOS,3448,SLK,5770,,0,CNA
9K,1629,HYA,4278,BOS,3448,,0,CNA
9K,1629,LEB,5749,BOS,3448,,0,CNA
9K,1629,MVY,4265,BOS,3448,,0,CNA
9K,1629,PVC,6456,BOS,3448,,0,CNA
9K,1629,RKD,4026,BOS,3448,,0,CNA
9K,1629,RUT,5767,BOS,3448,,0,CNA
9K,1629,SLK,5770,BOS,3448,,0,CNA
9N,19810,BZE,1957,CUN,1852,,0,CNC
9N,19810,CUN,1852,BZE,1957,,0,CNC
9U,1073,DME,4029,KIV,1735,,0,320 E90
9U,1073,FRA,340,KIV,1735,,0,E90
9U,1073,IST,1701,KIV,1735,,0,320 E90
9U,1073,KIV,1735,DME,4029,,0,320 E90
9U,1073,KIV,1735,FRA,340,,0,E90
9U,1073,KIV,1735,IST,1701,,0,320 E90
9V,20004,BLA,2821,MIA,3576,,0,734
9V,20004,MIA,3576,BLA,2821,,0,734
9W,3000,AMD,2994,DEL,3093,Y,0,738 73W
9W,3000,ATQ,3081,DEL,3093,,0,738
9W,3000,AUH,2179,DEL,3093,,0,73H 320
9W,3000,BHO,3002,DEL,3093,Y,0,AT7
9W,3000,BKK,3885,DEL,3093,,0,73H
9W,3000,BLR,3131,DEL,3093,,0,73H 738
9W,3000,BOM,2997,DEL,3093,,0,739 73H 738
9W,3000,BOM,2997,DXB,2188,,0,73H
9W,3000,BRU,302,DEL,3093,,0,333
9W,3000,BRU,302,EWR,3494,,0,333
9W,3000,CCU,3043,DEL,3093,Y,0,738
9W,3000,DAC,3076,DEL,3093,,0,738
9W,3000,DED,3092,DEL,3093,,0,738
9W,3000,DEL,3093,AMD,2994,Y,0,73W 738
9W,3000,DEL,3093,ATQ,3081,,0,738
9W,3000,DEL,3093,AUH,2179,,0,73H 320
9W,3000,DEL,3093,BHO,3002,Y,0,AT7
9W,3000,DEL,3093,BKK,3885,,0,73H
9W,3000,DEL,3093,BLR,3131,,0,738 73H
9W,3000,DEL,3093,BOM,2997,,0,739 738 73H
9W,3000,DEL,3093,BRU,302,,0,333
9W,3000,DEL,3093,CCU,3043,Y,0,738
9W,3000,DEL,3093,DAC,3076,,0,738
9W,3000,DEL,3093,DED,3092,,0,738
9W,3000,DEL,3093,DMM,2064,,0,73H
9W,3000,DEL,3093,DOH,11051,,0,73H
9W,3000,DEL,3093,DXB,2188,,0,73H
9W,3000,DEL,3093,GAU,6173,Y,0,738
9W,3000,DEL,3093,GOP,6741,Y,0,AT7
9W,3000,DEL,3093,HKG,3077,,0,332 77W
9W,3000,DEL,3093,HYD,\N,Y,0,73W 738
9W,3000,DEL,3093,IDR,3008,,0,73H
9W,3000,DEL,3093,IXB,3040,,0,73W
9W,3000,DEL,3093,IXC,3089,Y,0,738 AT7
9W,3000,DEL,3093,IXJ,3100,Y,0,73H 738
9W,3000,DEL,3093,IXL,3104,Y,0,73W
9W,3000,DEL,3093,IXR,3063,Y,0,73H
9W,3000,DEL,3093,JAI,3098,,0,73H
9W,3000,DEL,3093,JDH,3097,Y,0,AT7
9W,3000,DEL,3093,KTM,3125,,0,73H
9W,3000,DEL,3093,KUL,3304,Y,0,333 738
9W,3000,DEL,3093,LHR,507,,0,77W
9W,3000,DEL,3093,LKO,3105,Y,0,AT7 73W 739 738
9W,3000,DEL,3093,MAA,3144,,0,73H 738
9W,3000,DEL,3093,PAT,3061,,0,73H
9W,3000,DEL,3093,PNQ,3017,,0,738 73H 73W
9W,3000,DEL,3093,RPR,3020,Y,0,73W
9W,3000,DEL,3093,SIN,3316,,0,73H
9W,3000,DEL,3093,SXR,3112,,0,738 73H
9W,3000,DEL,3093,UDR,3023,Y,0,AT7
9W,3000,DEL,3093,VNS,3084,Y,0,738
9W,3000,DMM,2064,DEL,3093,,0,73H
9W,3000,DOH,11051,DEL,3093,,0,73H
9W,3000,DXB,2188,BOM,2997,,0,73H
9W,3000,DXB,2188,DEL,3093,,0,73H
9W,3000,DXB,2188,IXE,3143,,0,73H
9W,3000,EWR,3494,BRU,302,,0,333
9W,3000,GAU,6173,DEL,3093,Y,0,738
9W,3000,GOP,6741,DEL,3093,Y,0,AT7
9W,3000,HKG,3077,DEL,3093,,0,332 77W
9W,3000,HYD,\N,DEL,3093,Y,0,738 73W
9W,3000,IDR,3008,DEL,3093,,0,73H
9W,3000,IXB,3040,DEL,3093,,0,73W
9W,3000,IXC,3089,DEL,3093,Y,0,738 AT7
9W,3000,IXE,3143,DXB,2188,,0,73H
9W,3000,IXJ,3100,DEL,3093,Y,0,73H 738
9W,3000,IXL,3104,DEL,3093,,0,73W
9W,3000,IXR,3063,DEL,3093,Y,0,73H
9W,3000,JAI,3098,DEL,3093,,0,73H
9W,3000,JDH,3097,DEL,3093,Y,0,AT7
9W,3000,KTM,3125,DEL,3093,,0,73H
9W,3000,KUL,3304,DEL,3093,Y,0,333 738
9W,3000,LHR,507,DEL,3093,,0,77W
9W,3000,LKO,3105,DEL,3093,Y,0,AT7 73W 739 738
9W,3000,MAA,3144,DEL,3093,,0,738
9W,3000,PAT,3061,DEL,3093,,0,73H
9W,3000,PNQ,3017,DEL,3093,,0,738 73H 73W
9W,3000,RPR,3020,DEL,3093,Y,0,73W
9W,3000,SIN,3316,DEL,3093,,0,73H
9W,3000,SXR,3112,DEL,3093,,0,738 73H
9W,3000,UDR,3023,DEL,3093,Y,0,AT7
9W,3000,VNS,3084,DEL,3093,Y,0,738
A3,96,ATH,3941,CDG,1382,,0,321 320
A3,96,ATH,3941,DME,4029,,0,320 321
A3,96,ATH,3941,FRA,340,,0,321
A3,96,ATH,3941,IST,1701,,0,320
A3,96,ATH,3941,MAD,1229,,0,320
A3,96,CDG,1382,ATH,3941,,0,321 320
A3,96,CDG,1382,HER,1452,,0,320
A3,96,CDG,1382,RHO,1472,,0,320
A3,96,CDG,1382,SKG,1486,,0,320
